"Kinoto", 28.69, 224
"Esparrago", 628.24, 176
"Zanahoria", 27.96, 588
"Palta", 1112.30, 348
"Pomelo", 43.58, 756
"Papa", 19.60, 1070
"Lima", 1083.34, 226
"Berenjena", 52.59, 528
"Limon", 327.92, 581
"Manzana", 148.74, 1110
"Zuccini", 76.80, 672
"Palta", 495.20, 550
"Pomelo", 41.71, 882
"Zuccini", 97.25, 624
"Banana", 56.27, 820
"Calabaza", 16.00, 720
"Brocoli", 369.26, 476
"Lima", 1020.73, 198
"Apio", 65.37, 264
"Ciruela", 969.59, 747
"Ajo", 908.49, 117
"Pomelo", 39.65, 873
"Frambuesa", 2069.87, 105
"Higo", 2433.93, 87
"Uva", 696.61, 255
"Coliflor", 28.65, 425
"Limon", 321.57, 749
"Choclo", 61.91, 261
"Esparrago", 610.06, 164
"Ajo", 871.00, 104
"Kinoto", 32.49, 238
"Champignon", 3625.08, 104
"Acelga", 25.67, 1071
"Banana", 66.26, 1200
"Champignon", 3657.91, 105
"Lima", 1285.75, 164
"Ciruela", 999.33, 1035
"Pomelo", 48.25, 756
"Brocoli", 351.32, 456
"Higo", 2477.31, 105
"Apio", 57.29, 288
"Brocoli", 381.81, 412
"Brocoli", 331.94, 384
"Durazno", 155.49, 824
"Mandarina", 14.23, 1190
"Rabanito", 198.14, 345
"Pepino", 36.67, 580
"Coliflor", 35.46, 400
"Zanahoria", 38.48, 702
"Pepino", 30.93, 545
"Berenjena", 47.90, 552
"Zuccini", 106.68, 618
"Limon", 315.41, 637
"Mandarina", 31.45, 1200
"Cebolla", 70.27, 736
"Lima", 1383.05, 172
"Durazno", 156.00, 728
"Uva", 734.37, 348
"Morron", 3021.04, 642
"Durazno", 172.87, 760
"Alcachofa", 149.51, 309
"Sandia", 69.77, 810
"Frambuesa", 2010.24, 92
"Uva", 711.79, 279
"Berenjena", 59.27, 624
"Ajo", 929.13, 120
"Berenjena", 56.16, 708
"Esparrago", 619.81, 192
"Brocoli", 357.74, 324
"Lima", 1096.55, 206
"Pomelo", 48.12, 1044
"Rabanito", 234.52, 279
"Alcachofa", 139.74, 297
"Manzana", 154.88, 1070
"Frutilla", 284.00, 318
"Kiwi", 407.39, 352
"Cereza", 1037.99, 232
"Manzana", 164.73, 930
"Repollo", 5.56, 735
"Melon", 105.43, 392
"Acelga", 18.19, 954
"Coliflor", 25.63, 400
"TomCherry", 513.39, 210
"Alcachofa", 111.59, 309
"Repollo", 4.36, 763
"Morron", 2904.06, 672
"Palta", 1164.38, 460
"Repollo", 5.37, 749
"Palta", 1154.74, 432
"Repollo", 3.73, 714
"Berenjena", 60.98, 606
"Pepino", 30.63, 480
"Pomelo", 44.86, 1017
"Coliflor", 26.46, 400
"Ciruela", 943.44, 954
"Pepino", 34.78, 550
"Sandia", 58.70, 963
"Banana", 61.70, 1140
"Palta", 1151.38, 432
"Palta", 460.63, 485
"Sandia", 61.99, 891
"Lima", 1352.27, 184
"Esparrago", 593.83, 198
"Kinoto", 21.45, 212
"Mandarina", 13.20, 880
"Durazno", 301.32, 760
"Durazno", 120.52, 656
"Ajo", 911.57, 80
"Melon", 109.53, 372
"Zanahoria", 14.86, 654
"Mandarina", 19.20, 1010
"Cebolla", 63.08, 776
"Uva", 714.69, 240
"Batata", 13.88, 1050
"Cebolla", 76.50, 848
"Acelga", 22.10, 1062
"Mandarina", 18.39, 1000
"Durazno", 160.61, 704
"Pera", 175.61, 1090
"Limon", 317.91, 798
"Apio", 58.37, 255
"Palta", 506.10, 510
"Higo", 2453.10, 91
"Lima", 1232.28, 206
"Papa", 28.37, 1000
"Limon", 288.06, 588
"Brocoli", 358.58, 392
"Lechuga", 48.61, 1062
"Calabaza", 14.61, 728
"Sandia", 52.30, 1071
"Lima", 1053.37, 214
"Lechuga", 44.41, 972
"Frambuesa", 2036.77, 111
"Lima", 1379.74, 236
"Durazno", 177.79, 896
"Uva", 698.81, 360
"Cereza", 1011.66, 170
"Durazno", 273.37, 760
"Durazno", 163.68, 816
"Acelga", 20.58, 981
"Berenjena", 57.88, 696
"Pomelo", 49.92, 999
"Mandarina", 19.95, 1120
"Uva", 695.25, 336
"Choclo", 50.46, 249
"Batata", 23.87, 910
"Mandarina", 21.64, 940
"Choclo", 58.25, 318
"Naranja", 13.90, 1160
"Frutilla", 290.76, 330
"Repollo", 8.02, 609
"Uva", 738.63, 270
"TomCherry", 537.37, 170
"Lima", 1196.40, 240
"Acelga", 14.86, 909
"Frambuesa", 2039.38, 97
"Lima", 996.73, 240
"Apio", 64.88, 300
"Caqui", 828.59, 91
"Caqui", 825.52, 89
"Kiwi", 447.78, 372
"Alcachofa", 151.66, 345
"Sandia", 45.27, 1035
"Pepino", 40.34, 430
"Higo", 2489.25, 104
"Mandarina", 25.51, 1050
"Champignon", 3599.69, 115
"Lechuga", 34.67, 783
"Caqui", 845.00, 99
"Limon", 296.63, 798
"Morron", 2988.38, 600
"Brocoli", 364.39, 416
"Papa", 14.05, 920
"Limon", 313.21, 777
"Alcachofa", 137.95, 261
"Kiwi", 458.14, 320
"Lechuga", 45.99, 801
"Esparrago", 603.93, 222
"Kinoto", 37.21, 226
"Papa", 18.87, 1070
"Durazno", 153.62, 872
"Champignon", 3678.66, 119
"Durazno", 185.99, 904
"Sandia", 63.79, 720
"Zanahoria", 38.46, 600
"Berenjena", 66.81, 510
"Coliflor", 38.68, 465
"Repollo", 5.98, 784
"Melon", 106.54, 348
"Higo", 2513.86, 88
"Calabaza", 31.23, 792
"Brocoli", 359.90, 332
"Pepino", 36.37, 435
"Ajo", 852.50, 103
"Zuccini", 86.54, 690
"Repollo", 1.72, 714
"Rabanito", 225.49, 354
"Zanahoria", 44.40, 504
"Lima", 1372.50, 210
"Zuccini", 66.20, 528
"Morron", 2918.52, 588
"Lechuga", 40.12, 927
"Kiwi", 483.67, 344
"Brocoli", 337.57, 408
"Mandarina", 24.66, 990
"Choclo", 59.64, 276
"Higo", 2548.81, 109
"Mandarina", 24.05, 1000
"Pera", 154.78, 920
"Ciruela", 978.94, 1071
"Palta", 500.52, 425
"Apio", 51.59, 294
"Frambuesa", 2053.17, 81
"Higo", 2412.36, 83
"Coliflor", 35.47, 485
"Pepino", 31.59, 420
"Morron", 2965.39, 630
"TomCherry", 524.88, 200
"Palta", 490.41, 415
"Uva", 729.16, 333
"Calabaza", 25.92, 800
"Morron", 2917.12, 546
"Kinoto", 37.32, 200
"Melon", 104.30, 420
"Palta", 523.96, 595
"Tomate", 689.50, 1053
"Berenjena", 51.24, 618
"Mandarina", 7.55, 1000
"Zuccini", 80.81, 612
"Papa", 24.18, 1050
"Limon", 311.09, 840
"Apio", 52.36, 273
"Batata", 15.79, 1050
"Papa", 23.09, 1140
"Berenjena", 53.74, 702
"Alcachofa", 124.85, 348
"Lima", 1323.48, 216
"Frutilla", 279.52, 354
"Berenjena", 41.75, 666
"Melon", 81.54, 352
"Papa", 16.46, 1050
"Ciruela", 953.32, 855
"Mandarina", 23.90, 980
"Coliflor", 26.03, 570
"Lechuga", 22.90, 1008
"Pera", 161.64, 1150
"Lima", 1221.60, 210
"Manzana", 135.53, 810
"Cereza", 953.07, 218
"TomCherry", 580.97, 162
"Durazno", 139.88, 952
"Uva", 732.07, 246
"Cereza", 1072.09, 202
"Durazno", 284.28, 728
"Durazno", 145.77, 752
"Kinoto", 32.36, 236
"Zuccini", 86.14, 666
"Frambuesa", 2029.14, 81
"Lima", 1051.24, 206
"Lima", 1239.67, 240
"Pomelo", 40.19, 1062
"Lima", 1247.88, 180
"Frutilla", 273.99, 279
"Lima", 1054.68, 164
"Manzana", 149.63, 1190
"Alcachofa", 144.48, 297
"Morron", 2926.50, 624
"Cereza", 1062.78, 228
"Pepino", 26.91, 575
"Mandarina", 14.87, 880
"Papa", 14.47, 1000
"Higo", 2501.63, 106
"Acelga", 22.46, 1044
"Ciruela", 988.59, 999
"Morron", 2921.39, 630
"Lima", 1400.97, 202
"Alcachofa", 145.82, 261
"Pera", 142.37, 1190
"Coliflor", 19.59, 405
"Alcachofa", 153.72, 267
"Banana", 68.89, 1040
"Pera", 151.06, 890
"Frambuesa", 2073.70, 86
"Uva", 746.99, 264
"Lechuga", 33.20, 720
"Manzana", 139.69, 950
"Melon", 94.33, 332
"Pomelo", 59.87, 1071
"Durazno", 129.69, 744
"Caqui", 838.41, 98
"Choclo", 54.02, 354
"Pepino", 33.47, 580
"Palta", 504.75, 585
"Champignon", 3611.90, 89
"Lechuga", 41.41, 1044
"TomCherry", 559.78, 208
"Cebolla", 72.02, 672
"Frambuesa", 1954.81, 117
"Esparrago", 587.81, 174
"Lima", 1293.14, 188
"Champignon", 3620.70, 87
"Pepino", 35.25, 590
"Melon", 90.47, 348
"Lima", 1007.35, 192
"Sandia", 53.50, 954
"Esparrago", 622.49, 218
"Ciruela", 973.91, 792
"Mandarina", 15.76, 1000
"Apio", 59.46, 255
"Banana", 60.00, 1110
"Calabaza", 21.75, 816
"Caqui", 802.61, 82
"Lima", 1129.68, 164
"Frutilla", 281.45, 318
"Brocoli", 346.29, 392
"Lima", 1053.43, 228
"Choclo", 50.93, 249
"Brocoli", 343.01, 404
"Melon", 93.36, 396
"Naranja", 18.82, 890
"Zuccini", 92.61, 702
"Ciruela", 979.27, 1071
"Lechuga", 37.17, 792
"Rabanito", 214.08, 342
"Naranja", 12.56, 1040
"TomCherry", 544.76, 190
"Esparrago", 642.64, 198
"Mandarina", 18.27, 840
"Coliflor", 33.82, 595
"Calabaza", 15.37, 872
"Caqui", 842.30, 88
"Acelga", 18.42, 774
"Papa", 20.39, 1180
"Rabanito", 230.56, 345
"Batata", 23.31, 810
"Lima", 1249.78, 170
"Apio", 57.04, 342
"Sandia", 58.89, 765
"Champignon", 3611.08, 94
"TomCherry", 514.98, 184
"Brocoli", 382.76, 340
"Mandarina", 30.56, 920
"Mandarina", 21.48, 890
"Coliflor", 34.75, 405
"Apio", 49.51, 297
"Durazno", 123.96, 960
"Apio", 58.47, 246
"Choclo", 59.83, 282
"Durazno", 269.54, 680
"Morron", 2893.06, 720
"Ciruela", 942.11, 963
"Morron", 2958.69, 600
"Kiwi", 405.05, 428
"Brocoli", 353.70, 368
"TomCherry", 588.65, 200
"Banana", 66.43, 1000
"Palta", 472.96, 405
"Zanahoria", 38.77, 720
"Durazno", 168.00, 808
"Papa", 14.34, 980
"Frambuesa", 2083.14, 114
"Morron", 2893.76, 642
"Mandarina", 22.58, 1180
"Lima", 1100.21, 180
"Tomate", 748.05, 720
"Tomate", 774.64, 909
"Durazno", 257.94, 944
"Lima", 1369.17, 222
"Esparrago", 630.67, 222
"Lima", 1389.55, 228
"Alcachofa", 140.77, 267
"Frambuesa", 2124.31, 94
"Batata", 16.06, 800
"Higo", 2547.33, 80
"Kiwi", 414.54, 364
"Caqui", 842.31, 95
"Batata", 19.46, 870
"Coliflor", 31.55, 490
"Cebolla", 66.71, 944
"Caqui", 803.43, 108
"Banana", 66.16, 1130
"Rabanito", 243.95, 333
"Zuccini", 67.87, 654
"Lechuga", 38.07, 990
"Pomelo", 36.39, 1044
"Berenjena", 61.68, 540
"Zanahoria", 36.23, 576
"Ajo", 931.02, 110
"Choclo", 52.98, 342
"Frutilla", 273.94, 294
"Lima", 1368.97, 206
"Mandarina", 25.17, 1150
"Cebolla", 58.62, 648
"Repollo", 2.10, 735
"Ciruela", 997.18, 756
"Coliflor", 30.71, 550
"Tomate", 743.19, 864
"Cereza", 1007.74, 188
"Repollo", 4.20, 735
"Lima", 1325.75, 168
"Higo", 2519.13, 84
"Mandarina", 23.74, 1090
"Cebolla", 78.33, 800
"Lima", 1039.41, 204
"Rabanito", 244.35, 342
"Berenjena", 54.62, 582
"Cereza", 1072.30, 234
"Banana", 73.45, 1170
"Lechuga", 47.76, 1035
"Lima", 1144.61, 160
"Rabanito", 239.27, 267
"Uva", 709.30, 291
"Lechuga", 26.36, 774
"Cereza", 1025.97, 202
"Sandia", 66.56, 828
"Zanahoria", 27.40, 654
"Higo", 2519.50, 86
"Tomate", 787.93, 810
"Frutilla", 298.85, 267
"Sandia", 55.71, 963
"Pera", 163.13, 900
"Lima", 1395.44, 204
"Papa", 22.34, 980
"Palta", 481.85, 570
"Repollo", 5.72, 833
"Durazno", 162.74, 800
"Manzana", 122.90, 1030
"Zuccini", 91.39, 522
"Durazno", 141.47, 736
"Papa", 19.10, 1150
"Alcachofa", 123.38, 270
"Cebolla", 60.92, 720
"Manzana", 151.29, 950
"Berenjena", 62.06, 696
"Rabanito", 233.70, 288
"Higo", 2516.08, 104
"Mandarina", 21.22, 1150
"Palta", 1155.46, 476
"Lima", 1039.69, 180
"Apio", 58.91, 279
"Morron", 3008.45, 510
"Zuccini", 92.24, 702
"Lechuga", 43.63, 1008
"Coliflor", 25.81, 580
"Ajo", 919.38, 88
"Alcachofa", 144.36, 345
"Frutilla", 309.08, 330
"Manzana", 146.57, 1150
"Pera", 134.93, 990
"Durazno", 141.83, 656
"Lima", 1215.36, 188
"Caqui", 840.17, 112
"Ciruela", 955.45, 1008
"Manzana", 147.97, 900
"Frutilla", 287.57, 300
"Zuccini", 81.05, 696
"Lima", 1271.55, 200
"Repollo", 5.51, 826
"Champignon", 3546.28, 81
"Limon", 352.56, 777
"Berenjena", 58.94, 480
"TomCherry", 546.97, 160
"Limon", 294.09, 595
"Frutilla", 299.83, 279
"Berenjena", 56.52, 696
"Pepino", 33.44, 560
"Papa", 16.23, 940
"Papa", 7.84, 840
"Melon", 115.92, 348
"Naranja", 12.93, 820
"Lima", 1225.83, 170
"Lima", 1053.42, 240
"Cereza", 1058.19, 188
"Lima", 1062.10, 170
"Pera", 132.72, 1060
"Frambuesa", 2042.06, 85
"Naranja", 22.15, 810
"Sandia", 81.47, 882
"Champignon", 3613.61, 112
"Palta", 1184.86, 460
"Papa", 14.28, 850
"Naranja", 14.29, 1110
"Palta", 1131.41, 396
"Durazno", 184.23, 904
"Papa", 18.99, 1080
"Tomate", 779.19, 801
"Apio", 51.82, 276
"Rabanito", 215.27, 267
"Higo", 2593.60, 88
"Apio", 54.65, 276
"Apio", 51.94, 258
"Durazno", 274.40, 688
"Lechuga", 49.34, 1017
"Repollo", 2.11, 595
"Pomelo", 41.70, 927
"Lima", 1418.84, 224
"Mandarina", 18.56, 920
"Morron", 2981.72, 654
"Pera", 120.46, 880
"Repollo", 1.40, 728
"Mandarina", 31.48, 990
"Champignon", 3463.20, 95
"Morron", 2963.64, 504
"Repollo", 1.87, 805
"Acelga", 23.57, 1071
"Choclo", 69.39, 342
"Berenjena", 45.45, 558
"Palta", 487.95, 565
"Tomate", 743.08, 909
"Kinoto", 31.69, 208
"Palta", 477.74, 505
"Lima", 1215.65, 168
"Melon", 108.43, 348
"Limon", 322.40, 693
"Caqui", 840.33, 98
"Pepino", 30.85, 580
"Frutilla", 284.58, 252
"Caqui", 838.16, 101
"Mandarina", 7.58, 1190
"Pomelo", 34.40, 846
"Zuccini", 62.03, 702
"Esparrago", 608.90, 190
"Calabaza", 27.47, 712
"Frutilla", 291.91, 246
"Cebolla", 62.35, 768
"Durazno", 139.05, 704
"Coliflor", 21.00, 405
"Sandia", 52.37, 774
"Pepino", 30.84, 540
"Cereza", 1057.76, 166
"Rabanito", 223.03, 279
"Ajo", 971.06, 81
"Mandarina", 25.55, 1010
"Pomelo", 41.24, 819
"Banana", 59.63, 820
"Lima", 1029.82, 240
"Kiwi", 410.64, 388
"Tomate", 768.21, 1071
"Uva", 775.31, 348
"Lima", 1043.94, 220
"Frambuesa", 2090.77, 108
"Berenjena", 61.79, 576
"Manzana", 144.73, 890
"Pomelo", 53.61, 729
"Mandarina", 24.27, 840
"Lechuga", 42.99, 837
"Durazno", 160.74, 752
"Frutilla", 287.93, 267
"Frutilla", 284.81, 264
"Caqui", 749.83, 83
"Durazno", 288.44, 960
"Rabanito", 206.73, 249
"Champignon", 3526.95, 97
"Kiwi", 429.29, 428
"Esparrago", 627.14, 206
"Ciruela", 963.15, 828
"Durazno", 148.99, 840
"Batata", 21.62, 1110
"Kinoto", 28.77, 218
"Calabaza", 16.13, 848
"Frambuesa", 2083.90, 86
"Palta", 1104.18, 364
"Repollo", 4.67, 574
"Mandarina", 18.94, 1130
"Alcachofa", 154.14, 357
"Batata", 18.09, 880
"Zuccini", 81.53, 624
"Brocoli", 352.73, 352
"Sandia", 59.78, 981
"Alcachofa", 156.36, 345
"Acelga", 28.73, 936
"Lima", 1217.21, 198
"Lechuga", 21.69, 954
"Frutilla", 261.88, 294
"Durazno", 134.57, 680
"Ajo", 955.87, 106
"Melon", 113.95, 360
"Papa", 22.15, 890
"Naranja", 13.97, 970
"Durazno", 280.03, 872
"Durazno", 282.68, 776
"Palta", 1150.64, 324
"Ciruela", 906.17, 1080
"Lima", 1453.22, 200
"Apio", 48.94, 315
"Lima", 1041.22, 232
"Lima", 1356.54, 216
"Pera", 141.07, 1080
"Kiwi", 469.46, 384
"Champignon", 3636.84, 87
"Calabaza", 13.10, 728
"Pera", 162.09, 1020
"Ajo", 931.11, 107
"Alcachofa", 130.07, 348
"Zuccini", 73.68, 702
"Uva", 749.07, 297
"Tomate", 800.96, 774
"Ciruela", 954.26, 945
"Mandarina", 15.84, 970
"Zuccini", 71.82, 714
"Mandarina", 17.12, 970
"Esparrago", 640.05, 196
"Zanahoria", 34.79, 540
"Tomate", 752.56, 756
"Papa", 15.39, 1130
"Zanahoria", 25.42, 510
"Calabaza", 11.54, 872
"Repollo", 2.62, 735
"TomCherry", 478.22, 214
"Brocoli", 374.92, 396
"Caqui", 801.50, 101
"Pera", 149.31, 810
"Alcachofa", 156.14, 264
"Caqui", 825.14, 81
"Naranja", 13.10, 1020
"Batata", 21.39, 910
"Frambuesa", 2025.32, 115
"Naranja", 23.25, 1020
"Sandia", 68.28, 828
"Rabanito", 240.81, 288
"Acelga", 18.15, 1062
"Zanahoria", 31.52, 660
"Champignon", 3683.54, 97
"Mandarina", 21.57, 1050
"TomCherry", 555.95, 164
"Mandarina", 20.59, 1000
"Ajo", 872.19, 105
"Zuccini", 83.23, 576
"Lima", 1057.71, 170
"Zuccini", 97.13, 582
"Kinoto", 31.60, 178
"Lima", 1358.73, 200
"Zuccini", 85.69, 510
"Uva", 693.61, 267
"Zanahoria", 32.11, 576
"Rabanito", 231.16, 276
"Zanahoria", 34.44, 534
"Brocoli", 344.52, 372
"Calabaza", 19.77, 912
"Ajo", 945.37, 102
"Limon", 333.06, 686
"Champignon", 3610.67, 84
"Uva", 724.35, 261
"Lima", 1362.08, 184
"Naranja", 10.76, 1090
"Uva", 693.98, 312
"Acelga", 19.05, 1017
"Durazno", 137.79, 936
"Choclo", 63.86, 309
"Mandarina", 25.29, 1160
"Durazno", 150.89, 648
"Durazno", 278.21, 848
"Lima", 1158.77, 206
"Mandarina", 16.00, 1150
"Ajo", 886.07, 118
"Apio", 60.40, 309
"Naranja", 14.75, 880
"Frutilla", 271.23, 333
"Limon", 341.54, 763
"Coliflor", 28.31, 535
"Naranja", 15.40, 870
"Caqui", 797.98, 96
"Pera", 151.79, 1020
"Zuccini", 75.86, 678
"Champignon", 3719.84, 116
"Alcachofa", 138.22, 357
"Lechuga", 40.54, 972
"Cebolla", 62.12, 792
"Naranja", 9.61, 880
"Naranja", 4.18, 1140
"Acelga", 13.97, 873
"Naranja", 19.24, 890
"Acelga", 16.50, 963
"Rabanito", 226.20, 360
"Manzana", 136.11, 1090
"Banana", 71.27, 930
"Champignon", 3745.53, 100
"Cebolla", 66.30, 800
"Pera", 147.49, 1150
"Pera", 167.45, 980
"Kinoto", 45.96, 216
"Batata", 16.03, 1170
"Esparrago", 605.92, 168
"Durazno", 148.90, 960
"Ciruela", 1035.71, 927
"Frutilla", 322.42, 246
"Durazno", 134.14, 960
"Durazno", 168.99, 776
"Caqui", 839.36, 98
"Alcachofa", 155.99, 258
"Naranja", 10.58, 1010
"Naranja", 8.58, 1050
"Melon", 101.54, 480
"Papa", 10.81, 820
"Pepino", 42.63, 560
"Acelga", 13.13, 819
"Choclo", 60.98, 333
"Tomate", 792.95, 936
"Sandia", 67.93, 729
"Cebolla", 60.36, 640
"Repollo", 3.82, 567
"Coliflor", 23.30, 485
"Durazno", 159.96, 872
"Rabanito", 205.72, 303
"Pomelo", 47.86, 846
"Tomate", 760.83, 963
"Calabaza", 14.82, 720
"Limon", 366.30, 644
"Apio", 62.44, 270
"Manzana", 155.45, 1110
"Uva", 657.14, 273
"Lima", 1205.66, 206
"Choclo", 55.69, 255
"Papa", 14.27, 1020
"Lima", 1412.63, 164
"Palta", 492.19, 510
"Pomelo", 54.08, 900
"Apio", 64.01, 288
"Alcachofa", 133.94, 312
"Acelga", 20.32, 954
"Manzana", 150.93, 840
"Banana", 52.93, 850
"Durazno", 143.73, 928
"Berenjena", 54.90, 564
"Palta", 1102.70, 424
"TomCherry", 573.08, 232
"Manzana", 175.52, 1160
"Apio", 44.33, 306
"Lima", 1240.66, 188
"TomCherry", 531.18, 192
"Repollo", 6.97, 749
"Frambuesa", 2020.03, 107
"Palta", 1139.30, 364
"Berenjena", 52.43, 660
"Papa", 16.09, 1090
"Zuccini", 85.50, 570
"Apio", 54.13, 249
"Lima", 1054.87, 240
"Naranja", 9.26, 1090
"Durazno", 178.15, 720
"Calabaza", 18.87, 768
"Pera", 132.41, 1130
"Kinoto", 32.35, 210
"Tomate", 703.55, 873
"Palta", 1104.42, 416
"Kinoto", 36.86, 202
"Durazno", 291.12, 696
"Rabanito", 207.66, 294
"Palta", 1176.77, 468
"Durazno", 153.01, 768
"Sandia", 69.01, 900
"Sandia", 54.32, 954
"Coliflor", 22.50, 575
"Acelga", 29.89, 1044
"Esparrago", 639.89, 182
"Ajo", 898.47, 105
"Cereza", 1035.49, 184
"Higo", 2538.25, 90
"Naranja", 13.79, 870
"Choclo", 42.01, 357
"Kinoto", 37.69, 180
"Brocoli", 363.69, 348
"Coliflor", 35.43, 430
"Limon", 331.43, 567
"Lima", 1021.41, 164
"Palta", 416.25, 525
"Lima", 1408.84, 172
"Choclo", 50.87, 318
"Choclo", 58.72, 246
"Pepino", 39.92, 450
"Kiwi", 454.77, 420
"Frambuesa", 2102.18, 113
"Zuccini", 95.69, 480
"Berenjena", 51.80, 612
"Palta", 495.42, 415
"Durazno", 170.39, 824
"Acelga", 26.85, 945
"Higo", 2412.19, 87
"Limon", 359.85, 560
"Kinoto", 27.48, 238
"Naranja", 10.79, 1040
"Brocoli", 364.69, 320
"Durazno", 267.32, 904
"Durazno", 263.44, 832
"Frambuesa", 2008.89, 93
"Higo", 2496.62, 80
"Brocoli", 361.58, 476
"Esparrago", 595.81, 180
"Manzana", 121.04, 980
"Calabaza", 23.52, 664
"Lima", 1370.26, 208
"Papa", 15.31, 850
"Banana", 64.03, 1130
"Kiwi", 429.74, 392
"TomCherry", 544.36, 200
"Palta", 1172.96, 320
"Apio", 61.88, 291
"Alcachofa", 156.89, 300
"Berenjena", 53.65, 522
"Frambuesa", 2018.42, 119
"Manzana", 148.76, 950
"Durazno", 252.43, 696
"Tomate", 759.11, 864
"Palta", 1155.03, 472
"Zuccini", 90.09, 486
"Palta", 1167.20, 388
"Palta", 1151.24, 432
"Pomelo", 42.16, 1053
"Durazno", 165.62, 960
"Champignon", 3602.28, 93
"Higo", 2510.06, 83
"Repollo", 5.16, 721
"Berenjena", 46.18, 642
"Higo", 2549.61, 101
"Manzana", 148.14, 1020
"Ciruela", 957.46, 927
"Pomelo", 41.39, 801
"Pera", 139.59, 880
"Batata", 13.73, 950
"Morron", 2947.88, 510
"Zanahoria", 32.36, 504
"Apio", 64.71, 318
"Brocoli", 372.71, 440
"Limon", 347.56, 665
"Caqui", 824.68, 93
"Apio", 41.62, 252
"Uva", 742.32, 249
"Lima", 1035.75, 186
"Naranja", 12.39, 1000
"Coliflor", 22.03, 425
"Lima", 1240.12, 210
"Ciruela", 949.08, 810
"Durazno", 307.39, 856
"Lima", 1246.40, 216
"Calabaza", 22.14, 920
"Brocoli", 347.16, 432
"Morron", 2954.84, 504
"Berenjena", 55.61, 660
"Naranja", 16.61, 1170
"Naranja", 10.82, 1200
"TomCherry", 562.40, 174
"Ajo", 928.35, 109
"Durazno", 177.92, 776
"Lima", 1025.80, 238
"Pera", 176.40, 1170
"Ajo", 875.33, 93
"Kiwi", 441.00, 472
"Durazno", 307.89, 800
"Palta", 1100.79, 424
"Higo", 2479.93, 118
"Limon", 317.35, 637
"Coliflor", 24.66, 455
"Manzana", 127.17, 1190
"Sandia", 53.49, 936
"Berenjena", 64.89, 534
"Berenjena", 61.46, 582
"Mandarina", 23.87, 960
"Zuccini", 95.71, 600
"Manzana", 140.36, 940
"Limon", 342.48, 637
"Champignon", 3637.64, 86
"TomCherry", 552.92, 180
"Uva", 708.68, 357
"Cebolla", 64.00, 752
"Cereza", 1020.76, 210
"Zanahoria", 28.96, 498
"Lima", 1278.63, 190
"Pepino", 43.37, 500
"Zuccini", 84.14, 618
"Durazno", 136.81, 944
"Brocoli", 343.67, 460
"Naranja", 11.69, 800
"Durazno", 273.87, 832
"Kinoto", 27.88, 176
"Manzana", 130.09, 840
"Apio", 65.41, 276
"Palta", 469.19, 555
"Caqui", 826.95, 115
"Durazno", 134.21, 808
"Lima", 1174.53, 214
"Calabaza", 25.93, 880
"Banana", 62.17, 940
"Ajo", 924.05, 120
"Naranja", 12.60, 1130
"Palta", 1168.00, 324
"Zuccini", 84.91, 672
"Esparrago", 606.17, 218
"Zanahoria", 33.31, 546
"Mandarina", 21.36, 1050
"Morron", 2959.17, 588
"Higo", 2514.78, 96
"Morron", 3020.50, 528
"Pepino", 32.40, 530
"Champignon", 3548.74, 114
"Lechuga", 36.16, 747
"Palta", 445.68, 490
"Alcachofa", 134.05, 249
"Pera", 148.09, 830
"Durazno", 152.43, 944
"Mandarina", 13.98, 1130
"Durazno", 279.42, 864
"Mandarina", 18.93, 910
"Lima", 1361.81, 200
"Berenjena", 49.77, 720
"Ajo", 903.46, 107
"Lima", 1312.97, 168
"Lima", 1179.11, 184
"Papa", 10.64, 1060
"Cebolla", 69.40, 824
"Banana", 67.41, 860
"Melon", 105.04, 444
"Ajo", 906.53, 106
"Higo", 2468.52, 102
"Zuccini", 87.15, 642
"Naranja", 15.13, 1090
"Frutilla", 301.49, 306
"Coliflor", 31.00, 535
"Pepino", 44.51, 440
"Calabaza", 20.83, 648
"Rabanito", 218.33, 294
"Esparrago", 657.60, 236
"Banana", 55.48, 960
"Papa", 16.76, 1150
"Durazno", 183.05, 640
"Limon", 337.99, 686
"TomCherry", 546.28, 234
"Melon", 102.79, 432
"Papa", 17.04, 1120
"Sandia", 70.47, 774
"Caqui", 806.95, 105
"Ajo", 880.90, 86
"Kinoto", 39.07, 166
"Cereza", 1049.19, 186
"Lima", 1221.91, 206
"Lima", 1385.13, 206
"Manzana", 134.61, 1170
"Cebolla", 69.69, 752
"Durazno", 146.35, 704
"Champignon", 3552.10, 98
"Cebolla", 52.86, 920
"Apio", 48.70, 240
"Frutilla", 291.55, 270
"Lima", 1054.63, 174
"Lechuga", 38.31, 1008
"Lima", 1203.63, 232
"Cebolla", 64.99, 688
"Tomate", 748.93, 837
"Pomelo", 43.74, 729
"Kinoto", 29.65, 192
"Lima", 1305.01, 160
"Esparrago", 606.46, 236
"Palta", 1112.99, 392
"Esparrago", 615.49, 214
"Zuccini", 70.99, 576
"Mandarina", 20.39, 820
"Higo", 2547.86, 96
"Mandarina", 16.53, 860
"Lima", 1030.14, 172
"Choclo", 54.29, 270
"Zanahoria", 33.56, 648
"Manzana", 157.78, 920
"Cebolla", 83.77, 944
"Naranja", 15.70, 1010
"Durazno", 153.84, 864
"Ciruela", 981.56, 774
"Durazno", 145.42, 912
"Palta", 514.44, 420
"Durazno", 165.81, 816
